size,group,round,id_in_group,split,high,guess,win,payoff,turker,strategy
GoR_8,204,2,6,0,0,40.0,0,0.15,A3GRV5A91OW2BV,
GoR_8,204,2,7,0,0,45.0,0,0.0,AY2U544TCVPMQ,
GoR_8,204,2,8,0,0,40.0,0,0.0,ACPQ7NNM1NK3G,
GoR_8,204,3,1,0,0,48.0,0,0.5,A1WYMLB6C01ZUL,
GoR_8,204,3,2,0,0,42.0,0,0.06,A1WF1X8PQQJ2OQ,
GoR_8,204,3,3,0,0,20.0,1,0.8,A32QWM7BWCSPTS,
GoR_8,204,3,4,0,0,30.0,0,0.42,A2BRZKFG6WAVER,
GoR_8,204,3,5,0,0,25.0,0,0.29,A1ZV63SQBPPEZY,
GoR_8,204,3,6,0,0,15.0,0,0.15,A3GRV5A91OW2BV,
GoR_8,204,3,7,0,0,58.0,0,0.0,AY2U544TCVPMQ,
GoR_8,204,3,8,0,0,30.0,0,0.0,ACPQ7NNM1NK3G,
GoR_8,204,4,1,0,0,25.0,0,0.5,A1WYMLB6C01ZUL,
GoR_8,204,4,2,0,0,21.0,0,0.06,A1WF1X8PQQJ2OQ,
GoR_8,204,4,3,0,0,15.0,1,0.8,A32QWM7BWCSPTS,
GoR_8,204,4,4,0,0,15.0,1,0.42,A2BRZKFG6WAVER,
GoR_8,204,4,5,0,0,18.0,0,0.29,A1ZV63SQBPPEZY,
GoR_8,204,4,6,0,0,15.0,1,0.15,A3GRV5A91OW2BV,
GoR_8,204,4,7,0,0,22.0,0,0.0,AY2U544TCVPMQ,
GoR_8,204,4,8,0,0,25.0,0,0.0,ACPQ7NNM1NK3G,
GoR_8,204,5,1,0,0,10.0,0,0.5,A1WYMLB6C01ZUL,
GoR_8,204,5,2,0,0,16.0,0,0.06,A1WF1X8PQQJ2OQ,
GoR_8,204,5,3,0,0,10.0,0,0.8,A32QWM7BWCSPTS,
GoR_8,204,5,4,0,0,12.0,0,0.42,A2BRZKFG6WAVER,
GoR_8,204,5,5,0,0,8.0,1,0.29,A1ZV63SQBPPEZY,
GoR_8,204,5,6,0,0,10.0,0,0.15,A3GRV5A91OW2BV,
GoR_8,204,5,7,0,0,10.0,0,0.0,AY2U544TCVPMQ,
GoR_8,204,5,8,0,0,10.0,0,0.0,ACPQ7NNM1NK3G,
GoR_8,204,6,1,0,0,5.0,0,0.5,A1WYMLB6C01ZUL,
GoR_8,204,6,2,0,0,6.0,1,0.06,A1WF1X8PQQJ2OQ,
GoR_8,204,6,3,0,0,100.0,0,0.8,A32QWM7BWCSPTS,
GoR_8,204,6,4,0,0,6.0,1,0.42,A2BRZKFG6WAVER,
GoR_8,204,6,5,0,0,5.0,0,0.29,A1ZV63SQBPPEZY,
GoR_8,204,6,6,0,0,5.0,0,0.15,A3GRV5A91OW2BV,
GoR_8,204,6,7,0,0,5.0,0,0.0,AY2U544TCVPMQ,
GoR_8,204,6,8,0,0,100.0,0,0.0,ACPQ7NNM1NK3G,
GoR_8,204,7,1,0,0,50.0,0,0.5,A1WYMLB6C01ZUL,
GoR_8,204,7,2,0,0,4.0,0,0.06,A1WF1X8PQQJ2OQ,
GoR_8,204,7,3,0,0,100.0,0,0.8,A32QWM7BWCSPTS,
GoR_8,204,7,4,0,0,21.0,1,0.42,A2BRZKFG6WAVER,
GoR_8,204,7,5,0,0,21.0,1,0.29,A1ZV63SQBPPEZY,
GoR_8,204,7,6,0,0,5.0,0,0.15,A3GRV5A91OW2BV,
GoR_8,204,7,7,0,0,100.0,0,0.0,AY2U544TCVPMQ,
GoR_8,204,7,8,0,0,1.0,0,0.0,ACPQ7NNM1NK3G,
GoR_8,204,8,1,0,0,35.0,0,0.5,A1WYMLB6C01ZUL,I waited for first two rounds. then  after looking the flow i put the next reduced value. but it goes wrong on sixth level. I thing some one got angry of it.
GoR_8,204,8,2,0,0,25.0,0,0.06,A1WF1X8PQQJ2OQ,ALL TIME i AM TRYING LESS THAN BEFORE
GoR_8,204,8,3,0,0,20.0,1,0.8,A32QWM7BWCSPTS,I kept lowering my guess because I knew the guesses were trending lower. Then the 6th and 7th rounds I guessed 100 each round to deliberately bring the average up so I could make a decent bonus on the 8th round.
GoR_8,204,8,4,0,0,30.0,0,0.42,A2BRZKFG6WAVER,I went lower then 2/3 number when I made my next guess.
GoR_8,204,8,5,0,0,31.0,0,0.29,A1ZV63SQBPPEZY,I looked at the trend and tried tried to follow that.
GoR_8,204,8,6,0,0,15.0,0,0.15,A3GRV5A91OW2BV,I didn't use much of a strategy except trying the same number a few times.
GoR_8,204,8,7,0,0,75.0,0,0.0,AY2U544TCVPMQ,"I tried for a time to get closer to the average number of the previous round. It seemed like the other participants were doing the same. However, admittedly, I was getting frustrated at the end and went more random in the higher end of the range - this is because one participant guess ""100"" for two rounds and shot the average number up higher."
GoR_8,204,8,8,0,0,15.0,0,0.0,ACPQ7NNM1NK3G,I tried to estimate what the actions of the other player would be based off their previous numbers.
GoR_8,205,1,1,0,1,66.0,0,0.3,A27NBV36YH6WI2,
GoR_8,205,1,2,0,1,100.0,0,0.0,A1MNJ1VJEZE8NY,
GoR_8,205,1,3,0,1,50.0,0,0.5,A230VUDYOCRZ4N,
GoR_8,205,1,4,0,1,36.0,0,0.25,A24MWHGM6K7E7E,
GoR_8,205,1,5,0,1,42.0,0,0.15,A118LCL20SM0E5,
GoR_8,205,1,6,0,1,35.0,1,0.75,A3CA54DDB6GYHM,
GoR_8,205,1,7,0,1,25.0,0,0.43,A2CNNBX9KLQUQJ,
GoR_8,205,1,8,0,1,46.0,0,0.21,A3TVHAWK05C3N,
GoR_8,205,2,1,0,1,45.0,0,0.3,A27NBV36YH6WI2,
GoR_8,205,2,2,0,1,50.0,0,0.0,A1MNJ1VJEZE8NY,
GoR_8,205,2,3,0,1,35.0,1,0.5,A230VUDYOCRZ4N,
GoR_8,205,2,4,0,1,36.0,0,0.25,A24MWHGM6K7E7E,
GoR_8,205,2,5,0,1,100.0,0,0.15,A118LCL20SM0E5,
GoR_8,205,2,6,0,1,17.0,0,0.75,A3CA54DDB6GYHM,
GoR_8,205,2,7,0,1,37.0,0,0.43,A2CNNBX9KLQUQJ,
GoR_8,205,2,8,0,1,57.0,0,0.21,A3TVHAWK05C3N,
GoR_8,205,3,1,0,1,35.0,0,0.3,A27NBV36YH6WI2,
GoR_8,205,3,2,0,1,100.0,0,0.0,A1MNJ1VJEZE8NY,
GoR_8,205,3,3,0,1,35.0,0,0.5,A230VUDYOCRZ4N,
GoR_8,205,3,4,0,1,33.0,0,0.25,A24MWHGM6K7E7E,
GoR_8,205,3,5,0,1,35.0,0,0.15,A118LCL20SM0E5,
GoR_8,205,3,6,0,1,25.0,1,0.75,A3CA54DDB6GYHM,
GoR_8,205,3,7,0,1,33.0,0,0.43,A2CNNBX9KLQUQJ,
GoR_8,205,3,8,0,1,48.0,0,0.21,A3TVHAWK05C3N,
GoR_8,205,4,1,0,1,28.0,0,0.3,A27NBV36YH6WI2,
GoR_8,205,4,2,0,1,95.0,0,0.0,A1MNJ1VJEZE8NY,
GoR_8,205,4,3,0,1,40.0,0,0.5,A230VUDYOCRZ4N,
GoR_8,205,4,4,0,1,25.0,1,0.25,A24MWHGM6K7E7E,
GoR_8,205,4,5,0,1,20.0,0,0.15,A118LCL20SM0E5,
GoR_8,205,4,6,0,1,22.0,0,0.75,A3CA54DDB6GYHM,
GoR_8,205,4,7,0,1,25.0,1,0.43,A2CNNBX9KLQUQJ,
GoR_8,205,4,8,0,1,39.0,0,0.21,A3TVHAWK05C3N,
GoR_8,205,5,1,0,1,27.0,0,0.3,A27NBV36YH6WI2,
GoR_8,205,5,2,0,1,35.0,0,0.0,A1MNJ1VJEZE8NY,
GoR_8,205,5,3,0,1,25.0,0,0.5,A230VUDYOCRZ4N,
GoR_8,205,5,4,0,1,25.0,0,0.25,A24MWHGM6K7E7E,
GoR_8,205,5,5,0,1,25.0,0,0.15,A118LCL20SM0E5,
GoR_8,205,5,6,0,1,22.0,0,0.75,A3CA54DDB6GYHM,
GoR_8,205,5,7,0,1,25.0,0,0.43,A2CNNBX9KLQUQJ,
GoR_8,205,5,8,0,1,21.0,1,0.21,A3TVHAWK05C3N,
GoR_8,205,6,1,0,1,15.0,1,0.3,A27NBV36YH6WI2,
GoR_8,205,6,2,0,1,25.0,0,0.0,A1MNJ1VJEZE8NY,
GoR_8,205,6,3,0,1,25.0,0,0.5,A230VUDYOCRZ4N,
GoR_8,205,6,4,0,1,16.0,0,0.25,A24MWHGM6K7E7E,
GoR_8,205,6,5,0,1,15.0,1,0.15,A118LCL20SM0E5,
GoR_8,205,6,6,0,1,15.0,1,0.75,A3CA54DDB6GYHM,
GoR_8,205,6,7,0,1,20.0,0,0.43,A2CNNBX9KLQUQJ,
GoR_8,205,6,8,0,1,19.0,0,0.21,A3TVHAWK05C3N,
GoR_8,205,7,1,0,1,15.0,1,0.3,A27NBV36YH6WI2,
GoR_8,205,7,2,0,1,25.0,0,0.0,A1MNJ1VJEZE8NY,
GoR_8,205,7,3,0,1,15.0,1,0.5,A230VUDYOCRZ4N,
GoR_8,205,7,4,0,1,10.0,0,0.25,A24MWHGM6K7E7E,
GoR_8,205,7,5,0,1,100.0,0,0.15,A118LCL20SM0E5,
GoR_8,205,7,6,0,1,9.0,0,0.75,A3CA54DDB6GYHM,
GoR_8,205,7,7,0,1,10.0,0,0.43,A2CNNBX9KLQUQJ,
GoR_8,205,7,8,0,1,14.0,0,0.21,A3TVHAWK05C3N,
GoR_8,205,8,1,0,1,15.0,0,0.3,A27NBV36YH6WI2,nearby to last average but have to be less than last one
GoR_8,205,8,2,0,1,10.0,0,0.0,A1MNJ1VJEZE8NY,I tried to guess what other people were guessing. why would they guess so low?
GoR_8,205,8,3,0,1,20.0,0,0.5,A230VUDYOCRZ4N,"Tried to match what the others were doing.  But looks like as a result, everyone was trying to match each other so it was impossible to match them all.  That was an interesting study.  Thank you for having me.  "
GoR_8,205,8,4,0,1,14.0,0,0.25,A24MWHGM6K7E7E,I lowered my amount based on the previous 2/3 average not exactly but close to it.
GoR_8,205,8,5,0,1,100.0,0,0.15,A118LCL20SM0E5,i tried to get close to the average at first and then tried to see if everyone would follow with my 100 input but they did not
GoR_8,205,8,6,0,1,9.0,0,0.75,A3CA54DDB6GYHM,I tried to figure out what 2/3 of the next choice for most other players would be.
GoR_8,205,8,7,0,1,18.0,1,0.43,A2CNNBX9KLQUQJ,The first was random then I tried basing it a few less than previous since the pattern showed that direction
GoR_8,205,8,8,0,1,15.0,0,0.21,A3TVHAWK05C3N,It was rather guess work.  i was just watching that the average number started to come down so i happened to put some lower number as an average number.
GoR_8,206,1,1,1,0,65.0,0,0.01,A1Y9ZU5VKFMS5V,
GoR_8,206,1,2,1,0,24.0,1,0.12,A229SEF35EGTSF,
GoR_8,206,1,3,1,0,45.0,0,0.08,A1OUD2FVFBTL6G,
GoR_8,206,1,4,1,0,24.0,1,0.12,ADTNOFJHTTB1L,
GoR_8,206,1,5,1,0,63.0,0,0.15,A16JMJHOUC2MGE,
GoR_8,206,1,6,1,0,50.0,0,0.15,A3FFVN6DPKFDVG,
GoR_8,206,1,7,1,0,50.0,0,0.27,A14ADQ7RUN6TDY,
GoR_8,206,1,8,1,0,50.0,0,0.07,ARYEH1BMQCKXQ,
GoR_8,206,2,1,1,0,11.0,0,0.01,A1Y9ZU5VKFMS5V,
GoR_8,206,2,2,1,0,28.0,0,0.12,A229SEF35EGTSF,
GoR_8,206,2,3,1,0,40.0,0,0.08,A1OUD2FVFBTL6G,
GoR_8,206,2,4,1,0,42.0,0,0.12,ADTNOFJHTTB1L,
GoR_8,206,2,5,1,0,41.0,0,0.15,A16JMJHOUC2MGE,
GoR_8,206,2,6,1,0,75.0,0,0.15,A3FFVN6DPKFDVG,
GoR_8,206,2,7,1,0,27.0,1,0.27,A14ADQ7RUN6TDY,
GoR_8,206,2,8,1,0,20.0,0,0.07,ARYEH1BMQCKXQ,
GoR_8,206,3,1,1,0,35.0,0,0.01,A1Y9ZU5VKFMS5V,
GoR_8,206,3,2,1,0,25.0,0,0.12,A229SEF35EGTSF,
GoR_8,206,3,3,1,0,25.0,0,0.08,A1OUD2FVFBTL6G,
GoR_8,206,3,4,1,0,30.0,0,0.12,ADTNOFJHTTB1L,
GoR_8,206,3,5,1,0,25.0,0,0.15,A16JMJHOUC2MGE,
GoR_8,206,3,6,1,0,15.0,1,0.15,A3FFVN6DPKFDVG,
GoR_8,206,3,7,1,0,30.0,0,0.27,A14ADQ7RUN6TDY,
GoR_8,206,3,8,1,0,25.0,0,0.07,ARYEH1BMQCKXQ,
GoR_8,206,4,1,1,0,35.0,0,0.01,A1Y9ZU5VKFMS5V,
GoR_8,206,4,2,1,0,21.0,0,0.12,A229SEF35EGTSF,
GoR_8,206,4,3,1,0,10.0,1,0.08,A1OUD2FVFBTL6G,
GoR_8,206,4,4,1,0,20.0,0,0.12,ADTNOFJHTTB1L,
GoR_8,206,4,5,1,0,10.0,1,0.15,A16JMJHOUC2MGE,
GoR_8,206,4,6,1,0,20.0,0,0.15,A3FFVN6DPKFDVG,
GoR_8,206,4,7,1,0,22.0,0,0.27,A14ADQ7RUN6TDY,
GoR_8,206,4,8,1,0,20.0,0,0.07,ARYEH1BMQCKXQ,
GoR_8,206,5,1,1,0,17.0,0,0.01,A1Y9ZU5VKFMS5V,
GoR_8,206,5,2,1,0,14.0,0,0.12,A229SEF35EGTSF,
GoR_8,206,5,3,1,0,8.0,0,0.08,A1OUD2FVFBTL6G,
GoR_8,206,5,4,1,0,10.0,0,0.12,ADTNOFJHTTB1L,
GoR_8,206,5,5,1,0,9.0,1,0.15,A16JMJHOUC2MGE,
GoR_8,206,5,6,1,0,15.0,0,0.15,A3FFVN6DPKFDVG,
GoR_8,206,5,7,1,0,20.0,0,0.27,A14ADQ7RUN6TDY,
GoR_8,206,5,8,1,0,10.0,0,0.07,ARYEH1BMQCKXQ,
GoR_8,206,6,1,1,0,17.0,0,0.01,A1Y9ZU5VKFMS5V,
GoR_8,206,6,2,1,0,8.0,0,0.12,A229SEF35EGTSF,
GoR_8,206,6,3,1,0,6.0,1,0.08,A1OUD2FVFBTL6G,
GoR_8,206,6,4,1,0,5.0,0,0.12,ADTNOFJHTTB1L,
GoR_8,206,6,5,1,0,7.0,0,0.15,A16JMJHOUC2MGE,
GoR_8,206,6,6,1,0,10.0,0,0.15,A3FFVN6DPKFDVG,
GoR_8,206,6,7,1,0,12.0,0,0.27,A14ADQ7RUN6TDY,
GoR_8,206,6,8,1,0,6.0,1,0.07,ARYEH1BMQCKXQ,
GoR_8,206,7,1,1,0,3.0,1,0.01,A1Y9ZU5VKFMS5V,
GoR_8,206,7,2,1,0,4.0,0,0.12,A229SEF35EGTSF,
GoR_8,206,7,3,1,0,4.0,0,0.08,A1OUD2FVFBTL6G,
GoR_8,206,7,4,1,0,4.0,0,0.12,ADTNOFJHTTB1L,
GoR_8,206,7,5,1,0,3.0,1,0.15,A16JMJHOUC2MGE,
GoR_8,206,7,6,1,0,6.0,0,0.15,A3FFVN6DPKFDVG,
GoR_8,206,7,7,1,0,8.0,0,0.27,A14ADQ7RUN6TDY,
GoR_8,206,7,8,1,0,9.0,0,0.07,ARYEH1BMQCKXQ,
GoR_8,206,8,1,1,0,20.0,0,0.01,A1Y9ZU5VKFMS5V,Try to guess the average total and choose 2/3 of that. 
GoR_8,206,8,2,1,0,2.0,0,0.12,A229SEF35EGTSF,Guess what the average of the group might be and to multiply that by roughly .66
GoR_8,206,8,3,1,0,1.0,0,0.08,A1OUD2FVFBTL6G,It seemed the numbers were going lower so I really just guessed
GoR_8,206,8,4,1,0,1.0,0,0.12,ADTNOFJHTTB1L,"I just focused on noticing the number for each round gets smaller and smaller. Therefore, the number I have chosen for each round gets smaller as well.  "
GoR_8,206,8,5,1,0,1.0,0,0.15,A16JMJHOUC2MGE,To keep going lower each time.
GoR_8,206,8,6,1,0,3.0,0,0.15,A3FFVN6DPKFDVG,"I tried to guess near 50 at first, then followed the trending numbers. It did not work out well for me!"
GoR_8,206,8,7,1,0,26.0,0,0.27,A14ADQ7RUN6TDY,observe the results and guess was my strategy
GoR_8,206,8,8,1,0,4.0,1,0.07,ARYEH1BMQCKXQ,"Go a bit lower than the previous rounds' winner, because everyone will go with around what the last winner was. "
GoR_8,210,1,1,1,0,35.0,0,0.34,ATJQ7ZHUVJQPF,
GoR_8,210,1,2,1,0,64.0,0,0.0,A1V2H0UF94ATWY,
GoR_8,210,1,3,1,0,29.0,1,0.42,A1PCI3BBLKRFRQ,
GoR_8,210,1,4,1,0,0.0,0,0.1,A1EML5NDXVXM5B,
GoR_8,210,1,5,1,0,46.0,0,0.31,A1BCKHXNCDX325,
GoR_8,210,1,6,1,0,7.0,0,0.1,A2ELYTGQYWVGBG,
GoR_8,210,1,7,1,0,52.0,0,0.31,A2UVRUISY5JM9U,
GoR_8,210,1,8,1,0,46.0,0,0.0,A2X3O8OGDVDPD6,
GoR_8,210,2,1,1,0,19.0,1,0.34,ATJQ7ZHUVJQPF,
GoR_8,210,2,2,1,0,32.0,0,0.0,A1V2H0UF94ATWY,
GoR_8,210,2,3,1,0,46.0,0,0.42,A1PCI3BBLKRFRQ,
GoR_8,210,2,4,1,0,10.0,0,0.1,A1EML5NDXVXM5B,
GoR_8,210,2,5,1,0,57.0,0,0.31,A1BCKHXNCDX325,
GoR_8,210,2,6,1,0,37.0,0,0.1,A2ELYTGQYWVGBG,
GoR_8,210,2,7,1,0,13.0,0,0.31,A2UVRUISY5JM9U,
GoR_8,210,2,8,1,0,18.0,0,0.0,A2X3O8OGDVDPD6,
GoR_8,210,3,1,1,0,30.0,0,0.34,ATJQ7ZHUVJQPF,
GoR_8,210,3,2,1,0,32.0,0,0.0,A1V2H0UF94ATWY,
GoR_8,210,3,3,1,0,34.0,0,0.42,A1PCI3BBLKRFRQ,
GoR_8,210,3,4,1,0,15.0,0,0.1,A1EML5NDXVXM5B,
GoR_8,210,3,5,1,0,24.0,0,0.31,A1BCKHXNCDX325,
GoR_8,210,3,6,1,0,25.0,0,0.1,A2ELYTGQYWVGBG,
GoR_8,210,3,7,1,0,21.0,1,0.31,A2UVRUISY5JM9U,
GoR_8,210,3,8,1,0,73.0,0,0.0,A2X3O8OGDVDPD6,
GoR_8,210,4,1,1,0,60.0,0,0.34,ATJQ7ZHUVJQPF,
GoR_8,210,4,2,1,0,16.0,0,0.0,A1V2H0UF94ATWY,
GoR_8,210,4,3,1,0,50.0,0,0.42,A1PCI3BBLKRFRQ,
GoR_8,210,4,4,1,0,20.0,1,0.1,A1EML5NDXVXM5B,
GoR_8,210,4,5,1,0,27.0,0,0.31,A1BCKHXNCDX325,
GoR_8,210,4,6,1,0,22.0,0,0.1,A2ELYTGQYWVGBG,
GoR_8,210,4,7,1,0,20.0,1,0.31,A2UVRUISY5JM9U,
GoR_8,210,4,8,1,0,24.0,0,0.0,A2X3O8OGDVDPD6,
GoR_8,210,5,1,1,0,25.0,0,0.34,ATJQ7ZHUVJQPF,
GoR_8,210,5,2,1,0,18.0,0,0.0,A1V2H0UF94ATWY,
GoR_8,210,5,3,1,0,34.0,0,0.42,A1PCI3BBLKRFRQ,
GoR_8,210,5,4,1,0,20.0,0,0.1,A1EML5NDXVXM5B,
GoR_8,210,5,5,1,0,21.0,1,0.31,A1BCKHXNCDX325,
GoR_8,210,5,6,1,0,21.0,1,0.1,A2ELYTGQYWVGBG,
GoR_8,210,5,7,1,0,20.0,0,0.31,A2UVRUISY5JM9U,
GoR_8,210,5,8,1,0,99.0,0,0.0,A2X3O8OGDVDPD6,
GoR_8,210,6,1,1,0,15.0,1,0.34,ATJQ7ZHUVJQPF,
GoR_8,210,6,2,1,0,21.0,0,0.0,A1V2H0UF94ATWY,
GoR_8,210,6,3,1,0,17.0,0,0.42,A1PCI3BBLKRFRQ,
GoR_8,210,6,4,1,0,20.0,0,0.1,A1EML5NDXVXM5B,
GoR_8,210,6,5,1,0,24.0,0,0.31,A1BCKHXNCDX325,
GoR_8,210,6,6,1,0,22.0,0,0.1,A2ELYTGQYWVGBG,
GoR_8,210,6,7,1,0,21.0,0,0.31,A2UVRUISY5JM9U,
GoR_8,210,6,8,1,0,22.0,0,0.0,A2X3O8OGDVDPD6,
GoR_8,210,7,1,1,0,20.0,0,0.34,ATJQ7ZHUVJQPF,
GoR_8,210,7,2,1,0,17.0,0,0.0,A1V2H0UF94ATWY,
GoR_8,210,7,3,1,0,13.0,1,0.42,A1PCI3BBLKRFRQ,
GoR_8,210,7,4,1,0,15.0,0,0.1,A1EML5NDXVXM5B,
GoR_8,210,7,5,1,0,21.0,0,0.31,A1BCKHXNCDX325,
GoR_8,210,7,6,1,0,19.0,0,0.1,A2ELYTGQYWVGBG,
GoR_8,210,7,7,1,0,18.0,0,0.31,A2UVRUISY5JM9U,
GoR_8,210,7,8,1,0,18.0,0,0.0,A2X3O8OGDVDPD6,
GoR_8,210,8,1,1,0,60.0,0,0.34,ATJQ7ZHUVJQPF,"Guessing mostly, "
GoR_8,210,8,2,1,0,15.0,0,0.0,A1V2H0UF94ATWY,tried to think about how others might guess
GoR_8,210,8,3,1,0,18.0,0,0.42,A1PCI3BBLKRFRQ,Just tried to come up with a quick average based on all the numbers shown
GoR_8,210,8,4,1,0,7.0,0,0.1,A1EML5NDXVXM5B,"i tried to use classic game theory, but the other players weren't rational"
GoR_8,210,8,5,1,0,21.0,1,0.31,A1BCKHXNCDX325,"At first I was hoping that my fellow team players would be smart enough to predict high values so the winner would receive a larger award. Instead, I realized that they literally were trying to get the lowest average possible for some reason.  So I just tried to pick a number that was a little over the average in the prior round."
GoR_8,210,8,6,1,0,12.0,0,0.1,A2ELYTGQYWVGBG,"I started off with a random number I liked. Then I decided to go with a higher number, because it seemed like that's what everyone else did. Then I tried to choose a number close to the one that had averaged the last time, because that seemed to be the trend for awhile."
GoR_8,210,8,7,1,0,14.0,0,0.31,A2UVRUISY5JM9U,I tried to pick a number that was close to the preceding rounds winner
GoR_8,210,8,8,1,0,99.0,0,0.0,A2X3O8OGDVDPD6,"Sometimes I tried to win, and then once it became apparent that the results would always be within a given range, I acted as spoiler with 99 a few times, just for fun."
GoR_8,211,1,1,0,0,65.0,0,0.12,A3S3C53L2B7K65,
GoR_8,211,1,2,0,0,33.0,0,0.15,A3A00UKGHIRCPO,
GoR_8,211,1,3,0,0,75.0,0,0.94,A1GRLZL4F72RBJ,
GoR_8,211,1,4,0,0,47.0,0,0.33,A1DVNAQ217BZJF,
GoR_8,211,1,5,0,0,45.0,1,0.45,A307VS56OQUU80,
GoR_8,211,1,6,0,0,100.0,0,0.81,ANPDE6V9CDRF3,
GoR_8,211,1,7,0,0,65.0,0,0.45,A175PJR0W3LO8I,
GoR_8,211,1,8,0,0,67.0,0,0.0,A34RRC4E4QMFI2,
GoR_8,211,2,1,0,0,34.0,0,0.12,A3S3C53L2B7K65,
GoR_8,211,2,2,0,0,47.0,0,0.15,A3A00UKGHIRCPO,
GoR_8,211,2,3,0,0,55.0,0,0.94,A1GRLZL4F72RBJ,
GoR_8,211,2,4,0,0,33.0,1,0.33,A1DVNAQ217BZJF,
GoR_8,211,2,5,0,0,64.0,0,0.45,A307VS56OQUU80,
GoR_8,211,2,6,0,0,43.0,0,0.81,ANPDE6V9CDRF3,
GoR_8,211,2,7,0,0,53.0,0,0.45,A175PJR0W3LO8I,
GoR_8,211,2,8,0,0,67.0,0,0.0,A34RRC4E4QMFI2,
GoR_8,211,3,1,0,0,40.0,0,0.12,A3S3C53L2B7K65,
GoR_8,211,3,2,0,0,47.0,0,0.15,A3A00UKGHIRCPO,
GoR_8,211,3,3,0,0,33.0,1,0.94,A1GRLZL4F72RBJ,
GoR_8,211,3,4,0,0,28.0,0,0.33,A1DVNAQ217BZJF,
GoR_8,211,3,5,0,0,88.0,0,0.45,A307VS56OQUU80,
GoR_8,211,3,6,0,0,28.0,0,0.81,ANPDE6V9CDRF3,
GoR_8,211,3,7,0,0,38.0,0,0.45,A175PJR0W3LO8I,
GoR_8,211,3,8,0,0,67.0,0,0.0,A34RRC4E4QMFI2,
GoR_8,211,4,1,0,0,32.0,0,0.12,A3S3C53L2B7K65,
GoR_8,211,4,2,0,0,47.0,0,0.15,A3A00UKGHIRCPO,
GoR_8,211,4,3,0,0,31.0,1,0.94,A1GRLZL4F72RBJ,
GoR_8,211,4,4,0,0,33.0,0,0.33,A1DVNAQ217BZJF,
GoR_8,211,4,5,0,0,88.0,0,0.45,A307VS56OQUU80,
GoR_8,211,4,6,0,0,31.0,1,0.81,ANPDE6V9CDRF3,
GoR_8,211,4,7,0,0,36.0,0,0.45,A175PJR0W3LO8I,
GoR_8,211,4,8,0,0,67.0,0,0.0,A34RRC4E4QMFI2,
GoR_8,211,5,1,0,0,36.0,0,0.12,A3S3C53L2B7K65,
GoR_8,211,5,2,0,0,31.0,0,0.15,A3A00UKGHIRCPO,
GoR_8,211,5,3,0,0,30.0,1,0.94,A1GRLZL4F72RBJ,
GoR_8,211,5,4,0,0,66.0,0,0.33,A1DVNAQ217BZJF,
GoR_8,211,5,5,0,0,40.0,0,0.45,A307VS56OQUU80,
GoR_8,211,5,6,0,0,30.0,1,0.81,ANPDE6V9CDRF3,
GoR_8,211,5,7,0,0,30.0,1,0.45,A175PJR0W3LO8I,
GoR_8,211,5,8,0,0,67.0,0,0.0,A34RRC4E4QMFI2,
GoR_8,211,6,1,0,0,35.0,0,0.12,A3S3C53L2B7K65,
GoR_8,211,6,2,0,0,30.0,0,0.15,A3A00UKGHIRCPO,
GoR_8,211,6,3,0,0,27.0,0,0.94,A1GRLZL4F72RBJ,
GoR_8,211,6,4,0,0,29.0,0,0.33,A1DVNAQ217BZJF,
GoR_8,211,6,5,0,0,21.0,0,0.45,A307VS56OQUU80,
GoR_8,211,6,6,0,0,20.0,1,0.81,ANPDE6V9CDRF3,
GoR_8,211,6,7,0,0,28.0,0,0.45,A175PJR0W3LO8I,
GoR_8,211,6,8,0,0,33.0,0,0.0,A34RRC4E4QMFI2,
GoR_8,211,7,1,0,0,27.0,0,0.12,A3S3C53L2B7K65,
GoR_8,211,7,2,0,0,15.0,1,0.15,A3A00UKGHIRCPO,
GoR_8,211,7,3,0,0,20.0,0,0.94,A1GRLZL4F72RBJ,
GoR_8,211,7,4,0,0,19.0,0,0.33,A1DVNAQ217BZJF,
GoR_8,211,7,5,0,0,17.0,0,0.45,A307VS56OQUU80,
GoR_8,211,7,6,0,0,7.0,0,0.81,ANPDE6V9CDRF3,
GoR_8,211,7,7,0,0,15.0,1,0.45,A175PJR0W3LO8I,
GoR_8,211,7,8,0,0,33.0,0,0.0,A34RRC4E4QMFI2,
GoR_8,211,8,1,0,0,12.0,1,0.12,A3S3C53L2B7K65,"I tried to look at the previous round's numbers and come up with a similar average.  But really, I just guessed."
GoR_8,211,8,2,0,0,9.0,0,0.15,A3A00UKGHIRCPO,"My first two were pure guesses. After that, I used the previous rounds for a starting point of my estimate."
GoR_8,211,8,3,0,0,10.0,0,0.94,A1GRLZL4F72RBJ,Guess the last average
GoR_8,211,8,4,0,0,88.0,0,0.33,A1DVNAQ217BZJF,I tried to guess around the previous winning number. That didn't seem to work so I went in the opposite direction.
GoR_8,211,8,5,0,0,9.0,0,0.45,A307VS56OQUU80,After the fourth round I realized that the number was decreasing
GoR_8,211,8,6,0,0,7.0,0,0.81,ANPDE6V9CDRF3,I noticed the average kept shrinking so I tried to guess low.
GoR_8,211,8,7,0,0,10.0,0,0.45,A175PJR0W3LO8I,"The average seemed to decrease each round, so I decided to choose a number a little bit less than the previous result on each subsequent round."
