participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.company_history,player.drawn_items_history,player.decision_history,player.results_calculated,player.drawn_item,player.rand_val,player.choice_of_steps,player.choice_of_trade,player.choice_of_number_of_shares,player.price_at_start_of_round,player.price_at_end_of_round,player.price_change,player.payoff,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
3,s74rgywl,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.252454+00:00,1,,,11688.51,10,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[true, false, true, false, true, true]","[false, false, false, false, false, false]",1,1,,5,0,185,105.7546422,100.2490555,-5.505586671,1018.53,1018.53,1,19,1kmdkvep,,,,,,0
4,psxiv44l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.333471+00:00,1,,,7693.13,5,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, true, true], [false, true, true]]","[false, true, true, false, true, true]","[true, true, true, true, true, true]",1,0,,3,1,105,154.4208005,160.1328259,5.71202541,599.76,599.76,1,19,1kmdkvep,,,,,,0
5,liz3as6s,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.367539+00:00,1,,,5359.82,9,"[[true, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, true, false, true, false]","[true, true, true, true, true, true]",1,1,,4,1,167,83.60673529,87.25031682,3.643581524,608.48,608.48,1,19,1kmdkvep,,,,,,0
6,o1h7oliv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.421197+00:00,1,,,7220.66,23,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[false, true, false, true, true, true]","[true, true, true, false, true, true]",1,0,,6,1,101,161.1575666,167.1075039,5.949937358,600.94,600.94,1,19,1kmdkvep,,,,,,0
7,pgf2ji7r,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.504222+00:00,1,,,8437.37,6,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,3,0,238,70.51923816,67.10751742,-3.411720742,811.99,811.99,1,19,1kmdkvep,,,,,,0
8,kdnrkjag,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.565427+00:00,1,,,10020.91,3,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,6,1,116,156.8386178,163.4007456,6.56212777,761.21,761.21,1,19,1kmdkvep,,,,,,0
9,kmb6x265,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.575057+00:00,1,,,9818.8,11,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, true, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,2,0,189,94.73597516,89.92338762,-4.812587538,909.58,909.58,1,19,1kmdkvep,,,,,,0
10,3e5jndoo,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.642931+00:00,1,,,6548.22,16,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,3,1,75,204.4679424,213.7610103,9.293067981,696.98,696.98,1,19,1kmdkvep,,,,,,0
11,24kwwpa2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.743894+00:00,1,,,6996.93,18,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,5,0,113,138.8230987,131.9305319,-6.892566852,778.86,778.86,1,19,1kmdkvep,,,,,,0
12,hpw3ngxf,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.717830+00:00,1,,,6379.86,20,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, false, false]]","[true, false, false, false, true, false]","[true, true, false, true, false, true]",1,1,,4,1,146,105.1381631,106.5396548,1.401491714,204.62,204.62,1,19,1kmdkvep,,,,,,0
13,q0taiwwg,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.912203+00:00,1,,,8695.58,17,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, false, true], [true, false, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,6,1,265,64.05056474,67.10065263,3.050087893,808.27,808.27,1,19,1kmdkvep,,,,,,0
14,e2nca5u8,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.146234+00:00,1,,,6020.58,22,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, false, true, false, false, false]","[true, true, true, true, true, true]",1,0,,10,1,30,250.190655,261.3916906,11.20103563,336.03,336.03,1,19,1kmdkvep,,,,,,0
15,csalb3iq,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.011393+00:00,1,,,5686.23,19,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,7,1,150,95.19760893,99.33299306,4.135384132,620.31,620.31,1,19,1kmdkvep,,,,,,0
16,i13yipgv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.088181+00:00,1,,,7801.87,21,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, false, false, false, true, false]","[true, true, true, true, false, true]",1,0,,7,1,80,165.5842798,169.2304456,3.646165841,291.69,291.69,1,19,1kmdkvep,,,,,,0
17,1thfefg4,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.345903+00:00,1,,,5316.05,15,"[[true, true, false], [true, true, false], [true, true, true], [true, true, true], [true, true, true], [true, false, true]]","[true, true, true, true, true, false]","[true, true, true, true, true, true]",1,1,,4,1,160,88.15210989,92.57029364,4.418183748,706.91,706.91,1,19,1kmdkvep,,,,,,0
18,qxbv12yy,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.308701+00:00,1,,,3227.03,7,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[true, false, false, false, true, true]","[true, true, true, true, false, true]",1,1,,5,1,192,63.99159309,65.9241392,1.932546111,371.05,371.05,1,19,1kmdkvep,,,,,,0
19,clpwqai9,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.576332+00:00,1,,,7152.23,13,"[[false, false, true], [false, false, true], [false, false, true], [false, true, true], [false, true, false], [false, true, false]]","[false, false, true, true, false, true]","[false, false, false, true, true, false]",1,0,,8,0,175,91.71932489,89.45018879,-2.269136098,397.1,397.1,1,19,1kmdkvep,,,,,,0
20,0evsw7pn,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.338968+00:00,1,,,8026.68,8,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[false, true, false, false, false, true]","[false, false, true, false, false, false]",1,0,,2,0,134,126.5924921,122.3035385,-4.288953633,574.72,574.72,1,19,1kmdkvep,,,,,,0
21,ib1s3w5l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.448985+00:00,1,,,3087.51,1,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[false, true, true, true, true, true]","[false, false, false, false, false, false]",1,0,,3,0,104,117.5070495,111.8549604,-5.652089079,587.82,587.82,1,19,1kmdkvep,,,,,,0
22,pu8iu4ks,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.870101+00:00,1,,,5837.84,14,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, false], [false, false, false]]","[false, true, false, true, false, false]","[false, false, false, false, false, false]",1,0,,6,0,225,66.21581764,63.22948427,-2.986333376,671.93,671.93,1,19,1kmdkvep,,,,,,0
23,i0bsf6ef,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:19.983968+00:00,1,,,6652.85,2,"[[true, true, false], [true, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[false, true, false, true, false, false]","[false, false, false, false, false, false]",1,0,,2,0,241,62.52013153,59.5585529,-2.96157863,713.74,713.74,1,19,1kmdkvep,,,,,,0
1,n7v08ev1,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.166877+00:00,1,,,4458.88,18,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,5,0,104,131.9305319,126.0912865,-5.839245341,607.28,607.28,1,20,1kmdkvep,,,,,,0
2,03h6p7k2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.282588+00:00,1,,,5261.8,1,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, true, true, true, true]","[false, false, true, true, true, true]",1,1,,3,0,138,111.8549604,113.8459787,1.991018295,-274.76,-274.76,1,20,1kmdkvep,,,,,,0
3,s74rgywl,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.252454+00:00,1,,,11688.51,10,"[[true, true, false], [true, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[true, true, true, true, false, false]","[false, false, false, false, false, false]",1,1,,5,0,206,100.2490555,95.3548966,-4.894158889,1008.2,1008.2,1,20,1kmdkvep,,,,,,0
4,psxiv44l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.333471+00:00,1,,,7693.13,5,"[[false, true, true], [false, true, true], [false, false, true], [false, false, true], [true, false, true], [true, false, true]]","[true, false, true, false, true, true]","[true, true, true, true, true, true]",1,1,,3,1,105,160.1328259,167.9713277,7.838501827,823.04,823.04,1,20,1kmdkvep,,,,,,0
5,liz3as6s,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.367539+00:00,1,,,5359.82,21,"[[false, false, true], [false, false, true], [false, false, false], [false, false, false], [true, false, false], [true, false, false]]","[true, false, false, false, false, true]","[true, true, true, true, true, true]",1,1,,7,1,86,169.2304456,177.6530449,8.422599279,724.34,724.34,1,20,1kmdkvep,,,,,,0
6,o1h7oliv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.421197+00:00,1,,,7220.66,9,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[false, false, true, true, false, true]","[true, true, false, true, true, false]",1,0,,4,1,193,87.25031682,88.9813631,1.731046286,334.09,334.09,1,20,1kmdkvep,,,,,,0
7,pgf2ji7r,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.504222+00:00,1,,,8437.37,4,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,3,0,141,124.5356853,118.713642,-5.822043289,820.91,820.91,1,20,1kmdkvep,,,,,,0
8,kdnrkjag,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.565427+00:00,1,,,10020.91,6,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,3,0,283,67.10751742,63.64611167,-3.461405749,979.58,979.58,1,20,1kmdkvep,,,,,,0
9,kmb6x265,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.575057+00:00,1,,,9818.8,12,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[true, true, false, false, false, false]","[true, true, true, true, true, true]",1,1,,3,1,182,103.4584096,108.6023617,5.143952123,936.2,936.2,1,20,1kmdkvep,,,,,,0
10,3e5jndoo,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.642931+00:00,1,,,6548.22,22,"[[false, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, false, true, false, true, true]","[true, true, true, true, false, true]",1,1,,10,1,61,261.3916906,269.400732,8.009041401,488.55,488.55,1,20,1kmdkvep,,,,,,0
11,24kwwpa2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.743894+00:00,1,,,6996.93,23,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, false, false, true, false]","[true, true, true, true, false, true]",1,1,,6,1,98,167.1075039,172.1274134,5.019909418,491.95,491.95,1,20,1kmdkvep,,,,,,0
12,hpw3ngxf,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.717830+00:00,1,,,6379.86,14,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, true], [false, false, true]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,6,0,246,63.22948427,59.93649273,-3.292991541,810.08,810.08,1,20,1kmdkvep,,,,,,0
13,q0taiwwg,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.912203+00:00,1,,,8695.58,3,"[[true, true, true], [true, true, true], [true, true, true], [false, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,6,1,108,163.4007456,171.6181691,8.217423496,887.48,887.48,1,20,1kmdkvep,,,,,,0
14,e2nca5u8,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.146234+00:00,1,,,6020.58,16,"[[false, true, true], [false, true, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, false, false, false, true, false]","[true, true, true, true, false, true]",1,0,,3,1,73,213.7610103,219.1648887,5.403878342,394.48,394.48,1,20,1kmdkvep,,,,,,0
15,csalb3iq,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.011393+00:00,1,,,5686.23,11,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, false, false], [false, false, false]]","[false, false, false, true, false, false]","[false, false, false, false, false, false]",1,0,,2,0,166,89.92338762,85.72126772,-4.202119904,697.55,697.55,1,20,1kmdkvep,,,,,,0
16,i13yipgv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.088181+00:00,1,,,7801.87,17,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, true, false, false, false, true]","[true, true, true, true, true, true]",1,1,,6,1,253,67.10065263,70.20741285,3.106760217,786.01,786.01,1,20,1kmdkvep,,,,,,0
17,1thfefg4,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.345903+00:00,1,,,5316.05,15,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[false, true, false, false, true, true]","[true, true, true, true, false, true]",1,0,,4,1,160,92.57029364,95.71768362,3.147389984,503.58,503.58,1,20,1kmdkvep,,,,,,0
18,qxbv12yy,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.308701+00:00,1,,,3227.03,19,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,7,1,127,99.33299306,103.7115914,4.378598334,556.08,556.08,1,20,1kmdkvep,,,,,,0
19,clpwqai9,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.576332+00:00,1,,,7152.23,8,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[false, false, false, false, true, false]","[false, false, false, false, false, false]",1,0,,2,0,135,122.3035385,117.6682344,-4.635304109,625.77,625.77,1,20,1kmdkvep,,,,,,0
20,0evsw7pn,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.338968+00:00,1,,,8026.68,7,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, false, true, false, true, false]","[true, true, false, true, false, true]",1,1,,5,1,267,65.9241392,67.33755274,1.413413544,377.38,377.38,1,20,1kmdkvep,,,,,,0
21,ib1s3w5l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.448985+00:00,1,,,3087.51,20,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[false, true, false, true, false, false]","[false, false, true, false, true, false]",1,0,,4,0,120,106.5396548,104.8083854,-1.731269391,207.75,207.75,1,20,1kmdkvep,,,,,,0
