participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.guess,player.is_winner,player.strategy_guess,player.timeout,player.payoff,group.id_in_subsession,group.two_thirds_avg,group.best_guess,group.num_winners,group.high,group.split,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
17,6k0tbcl1,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:41.973010+00:00,1,A32CRWJESR6AX4,3JJVG1YBECGFQLPXI3V5UBF781HB5O,1.83,8,1,1,"In round two I just assumed the average would be similar to round one and I was lucky, then after that I noticed in each round that the averages were going down and was trying to determine if there was a consistent amount the averages were going down. Around round 6 I noticed the averages were going down by 4 digits each time.",0,0.33,7,1.08,1,3,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
18,o8yvz85l,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:42.903475+00:00,1,ATTNJ2IHS8MH8,3R2PKQ87NXRNL0O9GC48X0U6PMRIMU,0,7,30,0,"I take an strategy of the previous guess and also I am not able to get accurate guess. But, I approximately guess the closet.",0,0,4,22.67,24,2,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
19,ykrzad1q,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:43.883871+00:00,1,A32BK0E1IPDUAF,3U4J9857OFUUDP3G6WA2SVT3Z7CB73,2.5,4,12,1,The numbers seemed to be going down with each and each round so I kept lowering my numbers so I could be in a running for the bonus. ,0,1,3,15.08,12,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
20,p8948e8p,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:44.420221+00:00,1,A3KCZB9IL6CVH,3SPJ033422MJASXTHXDJ3WWDBBTYJB,0,6,98,0,none. just pure instinct,0,0,4,22.67,24,2,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
21,zshpkv33,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:44.558773+00:00,1,A3KVW46MTHGOZS,369J354OFET706XM38XONSK4K9K6GG,1,7,2,0,"I started with a guess of 50, because it was in the middle. When I saw the other players were guessing lower, I lowered mine. I kept lowering it as I tried to anticipate how much further down the others were going to guess.",0,0,7,1.08,1,3,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
22,osleuvr0,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:44.928313+00:00,1,A2OTDMCV8CZWML,3WQQ9FUS6BDYD38ZG1286VPYARIB8Q,3.33,3,10,0,Lowered the guess each time,0,0,3,15.08,12,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
23,cwesugx9,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:45.858864+00:00,1,A31YTICDM7ZMP6,3TDXMTX3CCDLWX3HTWXR84XKZMC6I8,1,3,100,0,"At first I was trying to get close, but they I realized everyone was lowering their guesses to closer to the previous value. Once I realized this I tried to not conform with what everyone else was doing so I could throw off the trend of the value and make it less predictable.",0,0,2,11.67,11,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
24,2hn1rsoo,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:46.419941+00:00,1,A1SBH6VKUPSYJZ,36U2A8VAG2IELC3BZIDV4BWQQ0TYKA,0.22,5,11,0,random,0,0,4,22.67,24,2,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
25,v31izcvs,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:45.921574+00:00,1,AP7BOM5KUH8KV,3X3OR7WPZ0JAQCUB7ER2KYL3MLW8LA,0,4,25,0,"At first I tried to guess higher because I thought more people would go higher for the higher bonus, but people gradually started going lower for several rounds and were winning and got people to follow them, so I eventually had to.",0,0,4,22.67,24,2,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
26,0p0i8x6b,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:46.630582+00:00,1,A14Z4HKOMDWAVG,3IXQG4FA2UHYR8R9LT8M6RK9UX0B9F,0.35,3,30,0,"I started high, but then I tried to compensate for the lower numbers that were winning. This strategy did not work very well.",0,0,4,22.67,24,2,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
27,3lmdeey7,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:47.189837+00:00,1,AH4NKYM7QEB1R,3P4MQ7TPPYVHF166JDMIXXFZIX3BBP,0.5,6,25,0,"I noticed a trend after the first few rounds that the average would keep dropping, so I followed that strategy and ended up winning 2 rounds and missing a few by a few points.",0,0,5,15.25,13,1,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
28,c81manmp,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:34:47.272069+00:00,1,AX5L3UMIT4E5P,3Y4W8Q93L03P3C2W2Q4OTZX6OAVDV4,0,28,,0,,0,0,1,,,,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
29,aiasq9x3,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:48.260870+00:00,1,A10VLJT7V96D9W,3VHHR074H406QYPSX9ZW6YP8B1QL70,0.51,2,24,1,I just randomly selected few numbers.,0,0.24,4,22.67,24,2,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
30,09ckhlf2,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:48.192340+00:00,1,A23H7XNZHF8JQY,36ZN444YTSHBL39LTSJLP4JBKM6IO9,0.33,2,11,0,I kept noticing the averages going down so I tried to guess along the lines of how everyone else may guess.,0,0,3,15.08,12,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
31,849fjvok,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:48.248434+00:00,1,A31NM1MBTECA53,3D4CH1LGEBCUIPZK1F0072B6AASG91,0,2,1,0,Try to guess the right number,0,0,2,11.67,11,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
32,jg68aznt,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:34:48.678898+00:00,1,A1APYLD4DUK33J,3WT783CTPC00P6YCXDID8HLH0I3BCW,0,32,,0,,0,0,1,,,,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
33,y085b2hb,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:34:50.562839+00:00,1,ATHS9GUME1XCA,3KKG4CDWKJHE69606EYZYDE3K5J492,0,33,,0,,0,0,1,,,,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
34,xr5123m0,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:55.496343+00:00,1,A299AYFO0RJGDI,3CFVK00FWM4NMYBNEZU40KPCGQ6L61,0,5,10,0,Whatever number felt most right to me each time.,0,0,5,15.25,13,1,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
35,mgsxdxs2,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:34:55.509781+00:00,1,A2JCHN90PRUWDH,3QILPRALQ6E0ECXWJR7HXQPSRGW8NC,0,35,,0,,0,0,1,,,,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
36,4zygsa78,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:55.671067+00:00,1,A3CJRJ5F32AVL4,3KB8R4ZV1FQD6IEHZZEWY86WYAVGBB,1,8,,0,I chose random numbers that I thought had a good chance,1,0,6,,,,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
37,fpp3gcn0,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:34:56.230813+00:00,1,AV8SKBUQ7KOU5,3NG53N1RLW20HX99Z6K91FUNRVX8P8,0,37,,0,,0,0,1,,,,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
38,cl2wyfrj,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:57.228895+00:00,1,AAENPSHHRVW47,3NKQQ8O39ZOPQXDWX0UJXDVNA3MDUF,1.25,1,30,0,To stay around the 20-35 range,0,0,4,22.67,24,2,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
39,477rdw7x,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:58.398710+00:00,1,A1VM06KJPJEYUD,3PXX5PX6LYHCWR1EDZMM2MVT0FIBAU,1,1,10,0,"I adjusted my estimate each round based on how the average changed, which tended to lower.",0,0,3,15.08,12,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
40,vold2zip,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:58.551914+00:00,1,A370MPTHYDCDKX,3IJXV6UZ1Y2EIG11LK0PJZOGV9QIRI,0,7,,0,I JUST GUESSED A NUMBER. ,1,0,6,,,,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
41,dvww5cfv,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:00.297134+00:00,1,A207IHY6GERCFO,3IFS6Q0HJJ2QJV1E090U99TCHB9IS6,0.74,8,13,0,2/3 of average,0,0,9,17,19,1,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
42,u23mk1f8,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:00.779055+00:00,1,A3KKXA7COL5JHL,3OVHNO1VE7K6CW763NTRE5A2CL1DZ4,0,6,,0,I didn't get to play the game to the finish. We only got 1 round in before someone apparently disconnected. I wasn't able to devise a strategy this early in the game.,1,0,6,,,,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
43,pb1uplrj,,0,72,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:06.119681+00:00,1,A1GC1AEA2SXMSF,3UNH76FOCTO9B03EKUQBJOOUF5OYMF,0,5,,0,,1,0,6,,,,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
44,g3lras3i,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:06.852966+00:00,1,A23NX7BSSB2MJE,35USIKEBNSZDAYE8QCAJDCT1LL66NO,0.36,4,30,0,I really did not use one. ,0,0,5,15.25,13,1,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
45,nt2r4adn,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:07.154814+00:00,1,A1Y0Y6U906ABT5,3JZQSN0I3RT3JZQX410SHYXHD8NGFT,1,8,10,0,I was trying to take a consistent guess then I changed to follow the flow of numbers. I anticipated the next number by what I hoped was a pattern. ,0,0,10,8.08,7,2,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
46,wogorn76,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:10.584944+00:00,1,A3RLCGRXA34GC0,3KKG4CDWKJHE69606EYZYDE3K5J492,0,4,,0,no strategy because the game only lasted one round,1,0,6,,,,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
47,qhu18z7z,,0,72,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:10.891972+00:00,1,A3FY6THWKRYN9M,3EA3QWIZ4JERYVETP95KJEPYJUNITV,0,3,,0,,1,0,6,,,,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
48,0r8doidy,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:11.004743+00:00,1,A2YJZYTC8WOIZT,37FMASSAYDAR29KCPNEZJKJCDNNBIY,0,3,32,0,guessing,0,0,5,15.25,13,1,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
49,dmzb913r,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:11.598996+00:00,1,A12S4E3AJF8JSK,3N1FSUEFL6JQ9ZJHIU31K9XTBQY4DJ,0.46,2,13,1,Took me a second to catch on but I started doing the most recent number multiplied by 2/3.,0,0.13,5,15.25,13,1,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
50,1xd5k0v8,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:35:12.554553+00:00,1,A19QI1G2HJT0MW,36WLNQG780TFM4IQT4O8Y5LKLUGBEP,0,50,,0,,0,0,1,,,,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
51,bhg9lg71,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:12.081543+00:00,1,A2FJUGTKTCIB0,3VP0C6EFSHF7SGT8EBVJ0X41GVW6MO,0,2,,0,I picked 50 hoping that others would too or that it would at least be close enough. It seemed like the most logical number to guess. I'm bummed that I didn't get to finish the game because the other player left. ,1,0,6,,,,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
52,wwzw0s66,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:16.006387+00:00,1,ASQJ4Z3WF3ZFP,3AMYWKA6YC5VSJEKRRAWS1T6BVB6O3,0.2,1,20,0,"I tried to look for a pattern, hoped that other players would just use the last 2/3 of average number and I tried to stay close to the number range that was usually in the average.",0,0,5,15.25,13,1,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
53,bxzuo7dr,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:18.017699+00:00,1,A1S5IGVH3CF8XZ,37WLF8U1WQ9C2ST5TZI3LKCXRQ16KJ,0.46,7,34,0,looking the guess of other rounds and calculating the number,0,0,9,17,19,1,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
54,5t75v6zl,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:24.327411+00:00,1,A3HGPKRWUVUJKA,37TRT2X24RANXK4I75ZZVLYCQ2CBJA,0,6,2,0,Trying to choose the closest to the last number. ,0,0,7,1.08,1,3,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
55,9dymr09k,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:23.356840+00:00,1,A1SKDB8E1LFK69,3K5TEWLKGWU6BNIIU45ZKWDJGF3IVB,0.49,8,12,0,I noticed that the average was going lower after the first round so I chose a lower number each time. ,0,0,8,17.83,13,1,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
56,p4ogytp4,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:30.396316+00:00,1,A3749HUHYLI50L,3L4PIM1GQUZ08GG6P2MS5NI4LSNYR3,0,1,,0,I thought of a number that might be closer to what others chose. I expected it to be a number on the higher end but was incorrect so went for a number on lower end.,1,0,6,,,,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
57,g1l3yacd,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:34.388705+00:00,1,A1VE6XGZ47GGS,3M23Y66PO3QAQB6DY8R5C6378KE6S0,1,2,15,0,i tryed to find a patern ,0,0,10,8.08,7,2,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
58,v05jd14v,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:34.713069+00:00,1,A7A7LRL9J5SD6,37QW5D2ZRH5XUPP1RNO3WKZYEF48SO,0.5,7,80,0,get a continent,0,0,8,17.83,13,1,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
59,3u6dzc8b,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:34.795970+00:00,1,A1S7WGRS6BVBGW,3NG53N1RLW20HX99Z6K91FUNRVX8P8,0.33,5,1,1,"Whatever the winning number was, I tried to pick a number close to that. The numbers seemed to be going lower, so I made my guesses lower as well.",0,0.33,7,1.08,1,3,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
60,i2z4kg2l,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:39.018113+00:00,1,A17PAQSQ74L915,320DUZ38G85JO1CTNRRDWWP96F4GJW,2,4,2,0,I just went with my gut. ,0,0,7,1.08,1,3,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
61,j10mdzru,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:35:39.622364+00:00,1,A11T7A917PMNSX,3E337GFOLARF7R3E2PJ5P36QFZ9GN0,0,61,,0,,0,0,1,,,,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
62,if2g4c0k,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:41.233840+00:00,1,A3H6KECCE83132,3JWH6J9I9TWJGAV3M3RROSFTZMHBNE,0,3,2,0,kept going lower and lower,0,0,7,1.08,1,3,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
63,wdgyvmxn,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:44.293785+00:00,1,A265YVS68WFFPQ,39RP059MEICDYSA3A2CRBDQTUW7BME,0,6,12,0,I tried to guess that each player would put their estimate closer to the last result meaning the number would lower each time.,0,0,8,17.83,13,1,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
64,vfjkli1i,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:45.530362+00:00,1,A2V98P6N59LY9M,3MAOD8E57RTQTDY4RZJ9DP6LIP5NXZ,0.77,5,9,0,"Originally, it was to guess 100 because of the instructions; but clearly these people did not read the instructions so the strategy was adapted to just guess lower and lower.",0,0,8,17.83,13,1,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
65,o55l76ya,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:50.810378+00:00,1,A2JEBYJXNIHUFS,30ZX6P7VF9ET974MOC6OUSV8WWZJ2G,0.13,6,73,0,I had No Strategy,0,0,9,17,19,1,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
66,jdd3xk2l,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:51.814445+00:00,1,AGYTEQOC76BHW,3FTOP5WARG7MDX189P2AB42TZYFJ0W,1.33,2,1,1,go down a number or a few each time,0,0.33,7,1.08,1,3,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
67,jleyn8fe,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:52.234301+00:00,1,A3EVXSWHYA1PTT,3DYGAII7PMR6N195L019N6FNL1JQP1,0.23,5,11,0,no strategy,0,0,9,17,19,1,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
68,5apcn54d,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:53.352550+00:00,1,A3H0EROXA6CMCC,3MD9PLUKKJXFY8YJSH7UAAMWQP3NZW,1.5,1,2,0,"I started out trying to get a feel for where the other players where guessing, and then I started trying to guess lower than halfway from the last answer. ",0,0,7,1.08,1,3,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
69,ssf4j6ni,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:35:54.212726+00:00,1,A2C1A6AHLP9ARN,3GU1KF0O4JKJJV7G2I4JSHKOZ1IBPA,0,69,,0,,0,0,1,,,,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
70,9zel4ymu,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:54.647275+00:00,1,A1P0U36AARQLXK,3FIUS151DWL9XZMSFL6AZJXTENNGGS,0,4,12,0,I guessed the best number I could in my head.,0,0,9,17,19,1,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
71,x3u5xptn,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:59.185183+00:00,1,A12LI6GAHU6S2H,3D8YOU6S9F3Q5OYHNDM5R7LVTHZ6UG,0.65,4,10,0,"I tried to follow the trends that the other players seemed to be going in. If the average was going down, I tried to keep up with it. I did try once to boost the average a bit to help others, but I was the only one who seemed to do that so I stopped.",0,0,8,17.83,13,1,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
72,g3h9bgbz,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:59.297669+00:00,1,A3CWEN6Y21V7TL,37W3JXSD67R5GCXSOWWYSMQLD72YW6,0.35,3,19,1,guessing based on prior averages,0,0.19,9,17,19,1,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
73,9gq9xgx3,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:01.078959+00:00,1,A1OKNQ2JEXW34Q,3EFVCAY5L4S4VM6B4TFP4J8BIWR8J8,0.26,3,11,0,"At first, I tried using common sense and betting 100. The instructions said, ""If all players guess 100, then all will win $1."" People are too stupid to do that though. I gave up when everyone else was a moron.",0,0,8,17.83,13,1,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
74,3byonhao,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:01.821687+00:00,1,AIQCUDXWP97NP,3PJ71Z61R5LXEA9HJWFX0F708L991U,0,2,67,0,using previous guesses,0,0,8,17.83,13,1,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
75,jp6ovukv,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:07.252067+00:00,1,A2SC7SYQ22RJBR,30BUDKLTXEEDXO1HSUXVVJLSBYUE5R,1.43,1,13,1,the numbers are always less than the previous ones,0,0.13,8,17.83,13,1,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
76,407j3zso,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:36:11.599924+00:00,1,A13A4C2JL96V7T,3JCG6DTRV49RNDAKLDGYNB5XQX5QQS,0,76,,0,,0,0,1,,,,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
