"Worker ID","Link to Individual Worker Page","Number of HITs approved or rejected - Lifetime","Number of HITs approved - Lifetime","Your Lifetime approval rate","Number of HITs approved or rejected - Last 30 days","Number of HITs approved - Last 30 days","Your Last 30 days approval rate","Number of HITs approved or rejected - Last 7 days","Number of HITs approved - Last 7 days","Your Last 7 days approval rate","CURRENT-Paying non-submitted hits","UPDATE-Paying non-submitted hits","CURRENT-CIBS_WoT_dots_4","UPDATE-CIBS_WoT_dots_4","CURRENT-CIBS_WoT_dots_3","UPDATE-CIBS_WoT_dots_3","CURRENT-CIBS_WoT_dots_2","UPDATE-CIBS_WoT_dots_2","CURRENT-CIBS_WoT_dots_1","UPDATE-CIBS_WoT_dots_1","CURRENT-CIBS_WoT_01_test","UPDATE-CIBS_WoT_01_test","CURRENT-CIBSGOR420180118","UPDATE-CIBSGOR420180118","CURRENT BlockStatus","UPDATE BlockStatus","BlockReason"
"AEGKZQKMJTBAJ","https://master-requester.mturk.com/workers/AEGKZQKMJTBAJ","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","1","","","","Never Blocked","",""
"AEGY4PZBV74AF","https://master-requester.mturk.com/workers/AEGY4PZBV74AF","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","","","1","","","","Never Blocked","",""
"AEH06EBUEPLUG","https://master-requester.mturk.com/workers/AEH06EBUEPLUG","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","","","","","","","Never Blocked","",""
"AEHGZ3X74QSQL","https://master-requester.mturk.com/workers/AEHGZ3X74QSQL","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"AEHONA1BIY9JB","https://master-requester.mturk.com/workers/AEHONA1BIY9JB","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","1","","","","1","","","","Never Blocked","",""
"AEI28C31M00TY","https://master-requester.mturk.com/workers/AEI28C31M00TY","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AEJI1P3PMRNXA","https://master-requester.mturk.com/workers/AEJI1P3PMRNXA","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"AEMKB98WAW7YA","https://master-requester.mturk.com/workers/AEMKB98WAW7YA","5","5","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","1","","Never Blocked","",""
"AEMM55JD76KM5","https://master-requester.mturk.com/workers/AEMM55JD76KM5","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AENJ7GDYBENYX","https://master-requester.mturk.com/workers/AENJ7GDYBENYX","5","5","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"AEO4YQQU9VWTC","https://master-requester.mturk.com/workers/AEO4YQQU9VWTC","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"AEO8NL8D28NQG","https://master-requester.mturk.com/workers/AEO8NL8D28NQG","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","","","","","1","","Never Blocked","",""
"AEOFJWOEXF94U","https://master-requester.mturk.com/workers/AEOFJWOEXF94U","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","1","","Never Blocked","",""
"AEOT74WAPK0A4","https://master-requester.mturk.com/workers/AEOT74WAPK0A4","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","1","","Never Blocked","",""
"AEOXYOJ3II8D8","https://master-requester.mturk.com/workers/AEOXYOJ3II8D8","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","1","","","","","","Never Blocked","",""
"AEPREPIPGW0V9","https://master-requester.mturk.com/workers/AEPREPIPGW0V9","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AEQ1FIT3SYXWZ","https://master-requester.mturk.com/workers/AEQ1FIT3SYXWZ","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","1","","1","","","","Never Blocked","",""
"AERCBIBZIEM7H","https://master-requester.mturk.com/workers/AERCBIBZIEM7H","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"AERGC0KYJFBF0","https://master-requester.mturk.com/workers/AERGC0KYJFBF0","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","","","","","","","Never Blocked","",""
"AESDLEAC6W22Z","https://master-requester.mturk.com/workers/AESDLEAC6W22Z","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","1","","","","","","Never Blocked","",""
"AESL8Q8Z3RQY5","https://master-requester.mturk.com/workers/AESL8Q8Z3RQY5","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"AEV731443FJU3","https://master-requester.mturk.com/workers/AEV731443FJU3","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"AEWE62WB242HX","https://master-requester.mturk.com/workers/AEWE62WB242HX","5","5","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"AEWPAZBYA7XE","https://master-requester.mturk.com/workers/AEWPAZBYA7XE","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","Never Blocked","",""
"AEWT71858NL5V","https://master-requester.mturk.com/workers/AEWT71858NL5V","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"AEX0YE6TUZRHT","https://master-requester.mturk.com/workers/AEX0YE6TUZRHT","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"AEXF5EUX32U0M","https://master-requester.mturk.com/workers/AEXF5EUX32U0M","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"AEXWOFM1LGS6U","https://master-requester.mturk.com/workers/AEXWOFM1LGS6U","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AEXYBW3COL9JM","https://master-requester.mturk.com/workers/AEXYBW3COL9JM","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"AEYH3H3R4LR5R","https://master-requester.mturk.com/workers/AEYH3H3R4LR5R","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"AF09UGIC6B81Y","https://master-requester.mturk.com/workers/AF09UGIC6B81Y","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","1","","1","","1","","Never Blocked","",""
"AF0VQZERNRF","https://master-requester.mturk.com/workers/AF0VQZERNRF","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","","","","","Never Blocked","",""
"AF1FSG4HM13IQ","https://master-requester.mturk.com/workers/AF1FSG4HM13IQ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","Never Blocked","",""
"AF1HT6VL272QZ","https://master-requester.mturk.com/workers/AF1HT6VL272QZ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","1","","","","1","","","","Never Blocked","",""
"AF1MN25P3XFLG","https://master-requester.mturk.com/workers/AF1MN25P3XFLG","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AF3HNL9IHO9IF","https://master-requester.mturk.com/workers/AF3HNL9IHO9IF","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AF3K80U0YQJMZ","https://master-requester.mturk.com/workers/AF3K80U0YQJMZ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","1","","1","","","","Never Blocked","",""
"AF3LEU0Z2EMH4","https://master-requester.mturk.com/workers/AF3LEU0Z2EMH4","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","1","","","","","","Never Blocked","",""
"AF4UHN538MRG7","https://master-requester.mturk.com/workers/AF4UHN538MRG7","5","5","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"AF56P9JE4N741","https://master-requester.mturk.com/workers/AF56P9JE4N741","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","","","1","","","","Never Blocked","",""
"AF82BCZ2TDPH6","https://master-requester.mturk.com/workers/AF82BCZ2TDPH6","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","1","","","","","","Never Blocked","",""
"AFALUZ9511OVV","https://master-requester.mturk.com/workers/AFALUZ9511OVV","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"AFAMMWWI07JTE","https://master-requester.mturk.com/workers/AFAMMWWI07JTE","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","1","","","","","","","","Never Blocked","",""
"AFASY2VX8PADR","https://master-requester.mturk.com/workers/AFASY2VX8PADR","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"AFBG390FH67SI","https://master-requester.mturk.com/workers/AFBG390FH67SI","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFBOT0CTDQ8X3","https://master-requester.mturk.com/workers/AFBOT0CTDQ8X3","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFC9Q2YBBESIP","https://master-requester.mturk.com/workers/AFC9Q2YBBESIP","6","6","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","1","","Never Blocked","",""
"AFDC9A6Z60W2Z","https://master-requester.mturk.com/workers/AFDC9A6Z60W2Z","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"AFDIZJJ926ER6","https://master-requester.mturk.com/workers/AFDIZJJ926ER6","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFDOCG0RZGSXU","https://master-requester.mturk.com/workers/AFDOCG0RZGSXU","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"AFF1R57G29BST","https://master-requester.mturk.com/workers/AFF1R57G29BST","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","1","","","","","","Never Blocked","",""
"AFG445UR3ERNT","https://master-requester.mturk.com/workers/AFG445UR3ERNT","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"AFG7CKLEL3IMT","https://master-requester.mturk.com/workers/AFG7CKLEL3IMT","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFGPNQM2DEYUI","https://master-requester.mturk.com/workers/AFGPNQM2DEYUI","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","1","","","","Never Blocked","",""
"AFGR0U8VO3PPU","https://master-requester.mturk.com/workers/AFGR0U8VO3PPU","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFH62ANAVCN4J","https://master-requester.mturk.com/workers/AFH62ANAVCN4J","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","1","","","","Never Blocked","",""
"AFHQX92TMR40U","https://master-requester.mturk.com/workers/AFHQX92TMR40U","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"AFIA3STXPFRWY","https://master-requester.mturk.com/workers/AFIA3STXPFRWY","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFJDVJMLZ6P3D","https://master-requester.mturk.com/workers/AFJDVJMLZ6P3D","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFKHZQ5SW7CSL","https://master-requester.mturk.com/workers/AFKHZQ5SW7CSL","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"AFKRTGGADK25Y","https://master-requester.mturk.com/workers/AFKRTGGADK25Y","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","1","","","","","","Never Blocked","",""
"AFKTRR5C9W47","https://master-requester.mturk.com/workers/AFKTRR5C9W47","5","5","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"AFLA5QOCDSFQD","https://master-requester.mturk.com/workers/AFLA5QOCDSFQD","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","1","","","","Never Blocked","",""
"AFLIK8T9B1H6F","https://master-requester.mturk.com/workers/AFLIK8T9B1H6F","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFLUEBR6W6LGM","https://master-requester.mturk.com/workers/AFLUEBR6W6LGM","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFMF0LEX2W1FV","https://master-requester.mturk.com/workers/AFMF0LEX2W1FV","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"AFMH601P0QVUK","https://master-requester.mturk.com/workers/AFMH601P0QVUK","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","1","","","","Never Blocked","",""
"AFMWQQOHXQPE1","https://master-requester.mturk.com/workers/AFMWQQOHXQPE1","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFMZFUV0CMZ6N","https://master-requester.mturk.com/workers/AFMZFUV0CMZ6N","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","","","1","","Never Blocked","",""
"AFN942QRNPTXZ","https://master-requester.mturk.com/workers/AFN942QRNPTXZ","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","","","","","","","Never Blocked","",""
"AFOSHFLRNELUY","https://master-requester.mturk.com/workers/AFOSHFLRNELUY","5","5","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"AFP5X0JVPZSY","https://master-requester.mturk.com/workers/AFP5X0JVPZSY","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"AFP71HFAQH1W7","https://master-requester.mturk.com/workers/AFP71HFAQH1W7","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"AFP8ZPBKR5B9T","https://master-requester.mturk.com/workers/AFP8ZPBKR5B9T","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFPTUOF8G8KNB","https://master-requester.mturk.com/workers/AFPTUOF8G8KNB","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"AFQNXOCQH4ZSY","https://master-requester.mturk.com/workers/AFQNXOCQH4ZSY","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"AFSA1KR58KUCI","https://master-requester.mturk.com/workers/AFSA1KR58KUCI","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFSI52FWXKPNJ","https://master-requester.mturk.com/workers/AFSI52FWXKPNJ","5","5","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"AFT6VDMD6VGDG","https://master-requester.mturk.com/workers/AFT6VDMD6VGDG","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFTGCRQYA8WZ9","https://master-requester.mturk.com/workers/AFTGCRQYA8WZ9","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","1","","","","Never Blocked","",""
"AFU00NU09CFXE","https://master-requester.mturk.com/workers/AFU00NU09CFXE","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"AFUJ9YFFB2UJ2","https://master-requester.mturk.com/workers/AFUJ9YFFB2UJ2","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"AFUPQ61YDVIBQ","https://master-requester.mturk.com/workers/AFUPQ61YDVIBQ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"AFUUPNBIKHRFZ","https://master-requester.mturk.com/workers/AFUUPNBIKHRFZ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","1","","","","1","","Never Blocked","",""
"AFUX7IUQOE0NA","https://master-requester.mturk.com/workers/AFUX7IUQOE0NA","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"AFUZEIQF6FD30","https://master-requester.mturk.com/workers/AFUZEIQF6FD30","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFVPQ9Q11SY3X","https://master-requester.mturk.com/workers/AFVPQ9Q11SY3X","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","","","","","Never Blocked","",""
"AFWJT2RB6Y4SZ","https://master-requester.mturk.com/workers/AFWJT2RB6Y4SZ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"AFY2VKHYQNAKB","https://master-requester.mturk.com/workers/AFY2VKHYQNAKB","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"AFYE3UJTTZRHL","https://master-requester.mturk.com/workers/AFYE3UJTTZRHL","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"AFZ0FCH5BDWOM","https://master-requester.mturk.com/workers/AFZ0FCH5BDWOM","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AFZKP8TAXAUCR","https://master-requester.mturk.com/workers/AFZKP8TAXAUCR","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"AG0021Z48OFP2","https://master-requester.mturk.com/workers/AG0021Z48OFP2","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","1","","1","","1","","","","Never Blocked","",""
"AG08I22VQDHE3","https://master-requester.mturk.com/workers/AG08I22VQDHE3","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","Never Blocked","",""
"AG1BNU31ZP490","https://master-requester.mturk.com/workers/AG1BNU31ZP490","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","1","","Never Blocked","",""
"AG1TKYUKS97EV","https://master-requester.mturk.com/workers/AG1TKYUKS97EV","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"AG2S21EJEXCZ9","https://master-requester.mturk.com/workers/AG2S21EJEXCZ9","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","1","","","","Never Blocked","",""
